"ID","Sex","Grid","Year","julian","trial_id","Obs","docil","handlevent_year","Study","front","attack_rate","back","ln_attack_latency","ln_approach_latency","hole_rate","jump_rate","chew","still","hang","groom","walk","fecal","trial_life","trial_year"
4,"F","SU","2005",177,NA,"MRG",28,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
611,"M","AG","2005",165,NA,"CLS",15,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
611,"M","AG","2005",182,"0.44270.2005.182","ADI",17,10,"AKB",-19.4564189189189,-0.515405405405405,-23.8402027027027,0.308053947614373,0.580496861175091,-0.859427609427611,-2.87114478114478,-3.00666666666667,23.1603703703704,-15.642835016835,-1.12710437710438,-5.67434343434344,7,1,1
611,"M","AG","2005",224,"0.44270.2005.224","ADI",8,12,"AKB",16.6935810810811,1.0845945945946,-15.8202027027027,-0.080931218404738,0.22456418474682,-0.329427609427611,-2.87114478114478,-3.00666666666667,23.1203703703704,-11.322835016835,2.48289562289562,-2.66434343434344,5,2,2
5,"F","KL","2005",170,"0.46255.2005.170","ADI",10,10,"AKB",-16.5064189189189,-0.315405405405405,40.0497972972973,0.21181295636072,0.0961486912489716,1.93057239057239,-2.47114478114478,-1.89666666666667,-17.3896296296296,-2.44283501683502,0.18289562289562,0.307656565656562,8,1,1
5,"F","KL","2005",184,NA,"MAW",20,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"F","KL","2005",212,"0.46255.2005.212","ADI",12,14,"AKB",73.6035810810811,0.0845945945945954,-42.1402027027027,-1.36972675765171,-1.27782154823783,0.610572390572389,-3.14114478114478,-2.36666666666667,-2.99962962962961,-15.856835016835,-0.19710437710438,-5.37634343434344,20,2,2
5,"F","KL","2005",219,NA,"ADI",10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613,"M","AG","2005",170,NA,"CLS",17,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613,"M","AG","2005",173,"0.46342.2005.173","ADI",12,8,"AKB",-17.5264189189189,-0.515405405405405,41.3497972972973,0.308053947614373,-1.23285440272131,-0.999427609427611,-1.01114478114478,-3.00666666666667,-14.7196296296296,26.437164983165,-1.12710437710438,-6.58434343434344,10.9,1,1
613,"M","AG","2005",218,"0.46342.2005.218","ADI",10,11,"AKB",-12.2064189189189,-0.515405405405405,-31.1002027027027,0.308053947614373,-1.17724215748897,-1.25942760942761,-1.94114478114478,-3.00666666666667,26.5303703703704,-6.61283501683502,1.61289562289562,-8.58434343434344,6,2,2
613,"M","AG","2005",224,NA,"CLS",29,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613,"M","AG","2008",186,"0.46342.2008.186","BJD",17,5,"RWT",-28.1802631578948,-0.410526315789475,49.8068421052632,0.303164505735397,0.796949425219665,-0.966233766233766,-2.38961038961039,-6.61727272727273,49.8562337662337,-12.0083116883117,-3.99948051948052,-19.1401298701299,0,3,1
613,"M","AG","2009",195,NA,"SEM",13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613,"M","AG","2009",216,NA,"SBS",20,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613,"M","AG","2010",111,NA,"DSW",14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613,"M","AG","2010",146,NA,"AGH",19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
614,"M","SU","2005",245,"0.46852.2005.245","ADI",17,2,"AKB",-11.0164189189189,0.284594594594595,12.3997972972973,0.197617082073655,0.378218546405114,2.07057239057239,6.05885521885522,-3.00666666666667,-25.0596296296296,0.677164983164983,-0.50710437710438,19.0856565656566,11.7,1,1
614,"M","SU","2005",266,NA,"JCO",22,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
615,"M","AG","2005",162,"0.47830.2005.162","ADI",16,3,"AKB",-16.7064189189189,-0.515405405405405,-10.8202027027027,0.308053947614373,-0.0737015655819037,0.0705723905723892,-0.471144781144782,-3.00666666666667,22.3103703703704,-5.25283501683502,-2.26710437710438,-1.81434343434344,0,1,1
615,"M","AG","2005",209,"0.47830.2005.209","ADI",14,6,"AKB",-20.4764189189189,-0.515405405405405,55.9597972972973,0.308053947614373,0.682231007478127,-1.12942760942761,-3.81114478114478,-3.00666666666667,54.8703703703704,-17.962835016835,-1.93710437710438,-12.6843434343434,0,2,2
616,"M","AG","2008",175,"0.48563.2008.175","BJD",26,4,"RWT",-20.0146153846154,-0.557692307692308,49.0378846153846,0.311710991966881,0.0176961000502077,0.799999999999999,-2.83773584905661,-11.3662264150943,30.9996226415095,-11.1924528301887,0.901509433962263,-4.31641509433964,6,1,1
619,"M","AG","2010",173,NA,"DSW",22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2255,"F","AG","2008",198,"0.61391.2008.198","BJD",19,5,"RWT",-20.266,-0.666666666666667,19.3300000000001,0.234372539986799,0.313729389408767,-0.0444444444444428,4.07111111111112,3.12466666666667,7.97400000000001,16.9486666666666,-0.999333333333331,-3.13266666666666,0,1,1
2255,"F","AG","2009",181,NA,"SEM",7,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2256,"F","AG","2010",80,NA,"DSW",30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2257,"F","AG","2008",98,NA,"SNH",15,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,"M","KL","2005",257,"0.62823.2005.257","ADI",18,2,"AKB",-20.4764189189189,-0.515405405405405,55.9597972972973,0.308053947614373,0.682231007478127,0.0705723905723892,0.588855218855218,-2.38666666666667,20.0703703703704,-13.262835016835,-1.37710437710438,-5.22434343434344,0,1,1
621,"M","KL","2008",55,NA,"RWT",15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,"M","KL","2008",67,NA,"AWK",12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,"M","KL","2008",72,NA,"RWT",28,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,"M","KL","2008",74,NA,"RWT",15,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,"M","KL","2008",82,NA,"SNH",9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,"M","KL","2008",89,NA,"RWT",7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,"M","KL","2008",91,NA,"RWT",11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,"M","KL","2008",93,NA,"RWT",10,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,"M","KL","2008",104,NA,"SNH",18,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,"M","KL","2008",113,NA,"RWT",5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,"M","KL","2008",121,"0.62823.2008.121","AWK",5,21,"RWT",-29.7824074074075,-1.8037037037037,57.4314814814815,0.42695866302013,0.746412411956678,-0.725925925925926,3.6641975308642,4.58814814814816,-16.9211111111111,0.622777777777776,2.5287037037037,9.74481481481481,18,2,1
621,"M","KL","2009",146,"0.62823.2009.146",NA,NA,NA,"RWT",-14.6842424242423,-0.478787878787905,-14.4757575757577,0.247236866528064,0.266696310660289,-0.206060606060694,0.666666666666538,7.62030303030274,-23.3415151515141,4.80363636363616,3.35818181818182,1.04727272727315,54,3,1
621,"M","KL","2009",153,NA,"MNK",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,"M","KL","2009",184,NA,"MNK",21,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
630,"M","KL","2008",83,NA,"SNH",25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
630,"M","KL","2008",90,NA,"SNH",25,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
630,"M","KL","2008",97,NA,"RWT",30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
630,"M","KL","2008",112,NA,"AWK",30,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
630,"M","KL","2008",120,NA,"AWK",24,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
630,"M","KL","2008",127,NA,"RWT",24,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
630,"M","KL","2008",141,"14.15.2008.141","AWK",30,18,"RWT",5.08779629629631,-1.50912457912458,-30.4423501683502,0.403024143167021,-0.34393354459762,2.63703703703704,-7.9848709315376,-8.50010774410772,-6.22164646464648,-7.38706565656564,4.21353367003368,-4.43186531986533,11,1,1
630,"M","KL","2009",154,NA,"JMC",29,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
630,"M","KL","2009",188,NA,"MNK",12,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,"F","SU","2005",266,NA,"JCO",15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381,"F","SU","2005",148,"36985.36986.2005.148",NA,NA,NA,"AKB",-20.4764189189189,-0.515405405405405,-44.0402027027027,0.308386779148041,0.682562733681386,-1.26942760942761,-2.74114478114478,-3.00666666666667,32.4203703703704,-12.586835016835,-2.24710437710438,-11.8143434343434,4,1,1
381,"F","SU","2005",168,NA,"JCO",18,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381,"F","SU","2005",199,"36985.36986.2005.199","ADI",8,10,"AKB",19.8735810810811,1.88459459459459,-43.7902027027027,-1.19134370181644,-0.842092978676391,-1.26942760942761,-2.74114478114478,-3.00666666666667,37.5003703703704,-14.108835016835,-2.09710437710438,-8.74034343434344,15,2,2
381,"F","SU","2005",211,NA,"KTF",12,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,"F","SU","2005",209,NA,"KTF",20,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2258,"F","AG","2005",166,NA,"CLS",26,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2258,"F","AG","2005",186,NA,"CLS",29,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2259,"F","AG","2005",170,NA,"CLS",27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2260,"M","AG","2005",186,NA,"CLS",17,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2260,"M","AG","2005",201,NA,"CLS",29,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1188,"M","AG","2009",216,NA,"SEM",13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2261,"F","AG","2005",143,"42440.42441.2005.143",NA,NA,NA,"AKB",26.2235810810811,0.484594594594595,-23.1402027027027,0.074640279556501,-0.141197053304334,-1.12942760942761,10.1788552188552,-3.00666666666667,-32.4696296296296,9.01516498316498,-2.10710437710438,22.5396565656566,17,1,1
398,"F","SU","2005",202,NA,"ADI",7,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,"F","SU","2005",218,NA,"KTF",16,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,"F","SU","2005",266,NA,"JCO",7,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"F","SU","2005",158,"42520.36603.2005.158","ADI",30,6,"AKB",79.2235810810811,-0.515405405405405,-44.0402027027027,0.30858924744164,-1.49530549245173,-1.26942760942761,-2.61114478114478,-3.00666666666667,19.2103703703704,8.37516498316498,1.66289562289562,-10.3543434343434,6,1,1
400,"F","SU","2005",165,NA,"JCO",30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"F","SU","2005",220,NA,"QF",30,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"F","SU","2005",235,"42520.36603.2005.235","ADI",30,11,"AKB",-20.4764189189189,-0.515405405405405,-44.0402027027027,0.308386779148041,0.682562733681386,-1.12942760942761,-3.67114478114478,-3.00666666666667,38.2403703703704,-10.384835016835,2.89289562289562,-11.5443434343434,17,2,2
401,"F","SU","2005",177,NA,"MRG",2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,"F","SU","2005",137,"42599.42600.2005.137",NA,NA,NA,"AKB",29.0835810810811,4.6845945945946,-27.8102027027027,-1.38373747209452,-1.69253176715976,-0.859427609427611,4.84885521885522,-2.39666666666667,-31.8196296296296,9.67316498316498,0.26289562289562,22.9596565656566,35,1,1
402,"F","SU","2005",173,NA,"KTF",22,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,"F","SU","2005",181,NA,"KTF",12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2262,"F","AG","2005",178,NA,"ADI",30,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,"M","SU","2005",167,"42952.42951.2005.167","ADI",11,8,"AKB",-20.4764189189189,-0.515405405405405,37.9297972972973,0.308053947614373,-1.08033214448092,-1.25942760942761,-2.21114478114478,-3.00666666666667,28.0003703703704,-2.26283501683502,-2.19710437710438,-8.86434343434344,28,1,1
1215,"M","SU","2005",207,NA,"KTF",28,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,"M","SU","2005",214,"42952.42951.2005.214","ADI",15,12,"AKB",28.9135810810811,0.284594594594595,-36.8502027027027,-0.588940981693707,-0.951237448101459,-0.999427609427611,-3.14114478114478,13.0133333333333,4.96037037037039,-13.362835016835,-1.13710437710438,-7.07434343434344,45,2,2
408,"F","SU","2005",163,"43032.43033.2005.163","ADI",5,14,"AKB",-20.4764189189189,-0.515405405405405,-44.0402027027027,0.308531408988828,0.682706883470914,-0.329427609427611,-0.611144781144782,3.25333333333333,23.2403703703704,-9.52883501683502,-2.17710437710438,-4.65834343434344,11,1,1
408,"F","SU","2005",168,NA,"KTF",18,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"F","SU","2005",201,NA,"KTF",22,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"F","SU","2005",207,"43032.43033.2005.207","ADI",10,20,"AKB",-20.4764189189189,-0.515405405405405,55.9597972972973,0.308979455651161,0.683153444000466,-0.719427609427611,-2.74114478114478,26.0233333333333,-0.369629629629611,-16.106835016835,-0.94710437710438,-2.82834343434344,16,2,2
408,"F","SU","2005",259,NA,"ADI",13,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
409,"F","SU","2005",173,NA,"KTF",7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
409,"F","SU","2005",203,"43034.43035.2005.203","ADI",2,10,"AKB",59.3335810810811,3.28459459459459,-44.0402027027027,-0.340858692637344,-0.101993577751535,3.66057239057239,0.858855218855218,4.70333333333333,-27.8096296296296,-8.89283501683502,5.38289562289562,10.7796565656566,25,1,1
409,"F","SU","2005",245,"43034.43035.2005.245","ADI",5,12,"AKB",-7.90641891891891,0.684594594594595,36.9597972972973,-2.22954805448667,-1.79633548811572,0.740572390572389,-2.08114478114478,0.55333333333333,-5.94962962962961,-14.576835016835,25.0328956228956,-1.68034343434344,20,2,2
411,"F","KL","2005",164,"43053.43054.2005.164",NA,NA,NA,"AKB",55.5335810810811,0.284594594594595,-37.6402027027027,-0.611560105199632,-0.965746819430572,-0.329427609427611,-0.751144781144782,-3.00666666666667,-33.3196296296296,46.757164983165,-1.30710437710438,2.10365656565656,18,1,1
411,"F","KL","2005",176,NA,"ADI",28,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,"F","KL","2005",203,NA,"CLS",22,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,"F","KL","2005",212,"43053.43054.2005.212","ADI",15,17,"AKB",51.9035810810811,3.4745945945946,-23.8102027027027,-0.482163037537112,-0.259398465411043,0.200572390572389,0.718855218855218,-3.00666666666667,-31.9596296296296,-4.05083501683502,1.28289562289562,32.6556565656566,0,2,2
2263,"F","AG","2005",168,NA,"CLS",30,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2263,"F","AG","2005",175,"43076.43077.2005.175","ADI",30,13,"AKB",-20.4764189189189,-0.515405405405405,55.9597972972973,0.308401244299737,0.68257715081359,-0.729427609427611,-2.34114478114478,-3.00666666666667,30.6203703703704,-3.01083501683502,-0.33710437710438,-10.0943434343434,1,1,1
2263,"F","AG","2005",220,"43076.43077.2005.220","ADI",2,18,"AKB",-20.4764189189189,-0.515405405405405,-44.0402027027027,0.309311578926604,0.683484466636955,-1.00942760942761,-2.87114478114478,-3.00666666666667,33.4203703703704,-14.246835016835,-1.73710437710438,-10.7043434343434,9,2,2
1225,"M","AG","2005",168,NA,"CLS",26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,"M","AG","2005",189,"43103.43104.2005.189","ADI",10,4,"AKB",-20.4764189189189,-0.515405405405405,55.9597972972973,0.308053947614373,0.682231007478127,0.870572390572389,6.85885521885522,-3.00666666666667,-22.6896296296296,1.77716498316498,0.74289562289562,14.1556565656566,10,1,1
1225,"M","AG","2005",253,NA,"ADI",18,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1235,"M","KL","2005",163,NA,"MAW",0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,"F","SU","2005",142,"43310.43311.2005.142",NA,NA,NA,"AKB",-17.9764189189189,-0.515405405405405,-42.8302027027027,0.305250960473484,0.0963155457615844,-1.12942760942761,-2.07114478114478,25.0733333333333,-6.63962962962961,-8.46683501683502,-2.50710437710438,-4.51434343434344,0,1,1
417,"F","SU","2005",196,"43310.43311.2005.196","ADI",17,11,"AKB",-19.8964189189189,-0.515405405405405,54.0497972972973,0.308690446202881,0.265380805044181,1.00057239057239,1.78885521885522,-2.66666666666667,0.320370370370387,-2.36883501683502,-2.47710437710438,6.96165656565656,7,2,2
423,"F","KL","2005",157,"43666.43667.2005.157","ADI",19,8,"AKB",-20.4764189189189,-0.515405405405405,55.9597972972973,0.308386779148041,0.682562733681386,0.730572390572389,-3.01114478114478,-3.00666666666667,30.7303703703704,-12.714835016835,-1.21710437710438,-7.59434343434344,0,1,1
423,"F","KL","2005",166,NA,"MAW",30,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
423,"F","KL","2005",182,NA,"MAW",20,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
423,"F","KL","2005",203,NA,"CLS",30,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
423,"F","KL","2005",213,"43666.43667.2005.213","ADI",10,14,"AKB",-5.73641891891891,-0.515405405405405,-15.3002027027027,0.308733809882859,-0.131317662703243,0.330572390572389,-1.14114478114478,-3.00666666666667,-5.64962962962962,-13.190835016835,18.3828956228956,0.015656565656562,12,2,2
1250,"M","KL","2005",176,NA,"ADI",25,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2264,"M","AG","2005",194,"43850.43851.2005.194","ADI",19,1,"AKB",-20.4764189189189,-0.515405405405405,55.9597972972973,0.188295723509853,0.562930676491032,-0.409427609427611,-1.69114478114478,-3.00666666666667,-9.74962962962961,32.597164983165,-1.10710437710438,-5.56434343434344,0,1,1
2264,"M","AG","2005",227,NA,"CLS",30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1253,"M","KL","2005",182,NA,"MAW",25,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1253,"M","KL","2005",268,NA,"ADI",16,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2265,"F","AG","2008",181,"43877.60225.2008.181","BJD",27,15,"RWT",-25.4346153846154,-0.557692307692308,60.8178846153846,0.311710991966881,0.879304217369883,-0.133333333333334,-2.43773584905661,-11.3662264150943,53.3496226415095,-11.1424528301887,-2.40849056603774,-5.39641509433964,0,1,1
2265,"F","AG","2008",207,NA,"JD",3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2265,"F","AG","2009",144,NA,"CUG",29,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2265,"F","AG","2009",194,NA,"SEM",15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2265,"F","AG","2009",203,"43877.60225.2009.203","SBS",30,17,"RWT",-31.2042424242423,-0.478787878787866,63.5942424242422,0.247236866528061,0.662951470347377,-0.472727272727276,-3.86666666666666,-5.51969696969696,25.1684848484847,-6.31636363636365,-3.92181818181818,3.59727272727279,0,2,1
2265,"F","AG","2009",212,NA,"SEM",30,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2265,"F","AG","2010",73,NA,"DSW",30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,"F","KL","2005",182,NA,"MAW",25,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,"F","KL","2005",210,"43985.43986.2005.210","ADI",13,17,"AKB",2.53358108108109,-0.315405405405405,8.63979729729729,0.0205352854162916,-0.218384360385961,2.07057239057239,0.448855218855218,-2.11666666666667,-19.8296296296296,-3.74683501683502,0.13289562289562,10.6636565656566,10,1,1
431,"F","KL","2005",262,"43985.43986.2005.262","ADI",10,19,"AKB",-20.4764189189189,-0.515405405405405,55.9597972972973,0.30871935580395,0.682894206696325,-0.469427609427611,-3.27114478114478,-3.00666666666667,8.44037037037038,-14.002835016835,4.26289562289562,-4.07434343434344,5,2,2
1264,"M","AG","2009",180,NA,"SEM",23,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1264,"M","AG","2009",200,NA,"SEM",14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1264,"M","AG","2009",205,"44076.44077.2009.205","SBS",15,5,"RWT",34.6757575757577,2.12121212121213,-5.41575757575775,-0.219321559387112,0.1823738850445,-0.0727272727272762,-0.133333333333324,-3.74969696969696,-5.10151515151534,-3.43636363636365,-2.88181818181818,3.54727272727279,60,1,1
1264,"M","AG","2009",219,NA,"SEM",15,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1264,"M","AG","2010",72,NA,"DWA",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2266,"F","AG","2010",79,NA,"CDS",24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,"F","KL","2005",140,"44126.46067.2005.140",NA,NA,NA,"AKB",31.8635810810811,-0.115405405405405,-36.7102027027027,0.0186507754623152,-1.68239213580888,-0.469427609427611,-3.67114478114478,4.91333333333333,3.56037037037039,12.005164983165,-0.26710437710438,-9.72834343434344,21,1,1
432,"F","KL","2005",157,NA,"ADI",30,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,"F","KL","2005",166,NA,"MAW",5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,"F","KL","2005",182,NA,"MAW",15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,"F","KL","2005",206,"44126.46067.2005.206","ADI",22,18,"AKB",15.8035810810811,0.0845945945945954,-44.0402027027027,-0.508866105724607,-1.79633548811572,0.340572390572389,-3.41114478114478,-0.68666666666667,-17.0196296296296,-14.240835016835,19.3628956228956,-0.210343434343439,10,2,2
432,"F","KL","2005",213,NA,"ADI",30,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,"F","KL","2005",235,NA,"ADI",30,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,"M","KL","2005",170,"44149.44150.2005.170","ADI",30,6,"AKB",-18.5564189189189,-0.515405405405405,36.5197972972973,0.308053947614373,-0.408412021142279,-1.12942760942761,0.328855218855218,-2.88666666666667,-33.0096296296296,45.157164983165,-0.01710437710438,-0.154343434343438,8,1,1
1267,"M","KL","2005",189,NA,"MAW",30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,"M","KL","2005",233,"44149.44150.2005.233","ADI",19,8,"AKB",-20.0364189189189,-0.515405405405405,-44.0402027027027,0.308053947614373,0.682231007478127,-1.52942760942761,-3.67114478114478,-3.00666666666667,-33.4596296296296,81.677164983165,-3.38710437710438,-14.6743434343434,10.9,2,2
1271,"M","SU","2005",159,"44216.42985.2005.159","ADI",13,9,"AKB",-20.4764189189189,-0.515405405405405,55.9597972972973,0.308053947614373,0.682231007478127,-0.729427609427611,-0.341144781144782,-3.00666666666667,-4.11962962962961,-2.06283501683502,6.30289562289562,5.27565656565656,10.9,1,1
1271,"M","SU","2005",173,NA,"KTF",14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1271,"M","SU","2005",211,"44216.42985.2005.211","ADI",16,12,"AKB",-3.77641891891891,-0.515405405405405,-44.0402027027027,0.308053947614373,-0.764523216785346,-1.12942760942761,-3.81114478114478,-3.00666666666667,39.0703703703704,-17.962835016835,8.03289562289562,-11.1943434343434,0,2,2
1271,"M","SU","2005",266,NA,"JCO",17,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
